representative_index	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error	result_source
9	1111222233443434	1123213412243344	10764	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.294		All_Pairings_0727.tsv
9	1111222233443434	1123213414223344	10777	fallback_evaluated_by_x_component_coloring	-1	no		5	7	42.174		All_Pairings_0727.tsv
9	1111222233443434	1123213424123344	10808	fallback_evaluated_by_x_component_coloring	0	no		3	3	2.430		All_Pairings_0727.tsv
9	1111222233443434	1123213442123344	10822	fallback_evaluated_by_x_component_coloring	-1	no		2	4	5.768		All_Pairings_0727.tsv
9	1111222233443434	1123214312243344	10932	fallback_evaluated_by_x_component_coloring	0	no		4	6	16.763		All_Pairings_0727.tsv
9	1111222233443434	1123214324123344	10976	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.956		All_Pairings_0727.tsv
9	1111222233443434	1123231214243344	11077	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.660		All_Pairings_0727.tsv
9	1111222233443434	1123231412243344	11148	fallback_evaluated_by_x_component_coloring	0	no		4	5	12.097		All_Pairings_0727.tsv
9	1111222233443434	1123231414223344	11161	fallback_evaluated_by_x_component_coloring	0	no		10	5	64.111		All_Pairings_0727.tsv
9	1111222233443434	1123231424123344	11192	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.109		All_Pairings_0727.tsv
9	1111222233443434	1123231442123344	11206	fallback_evaluated_by_x_component_coloring	0	no		3	3	2.790		All_Pairings_0727.tsv
9	1111222233443434	1123234112243344	11218	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.795		All_Pairings_0727.tsv
9	1111222233443434	1123234412123344	11290	fallback_evaluated_by_x_component_coloring	0	no		2	1	0.259		All_Pairings_0727.tsv
9	1111222233443434	1211123324243344	12189	fallback_evaluated_by_x_component_coloring	0	no		9	8	103.452		All_Pairings_0727.tsv
9	1111222233443434	1211123432243344	12247	fallback_evaluated_by_x_component_coloring	0	no		4	5	13.707		All_Pairings_0727.tsv
9	1111222233443434	1211123434223344	12260	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.128		All_Pairings_0727.tsv
9	1111222233443434	1211132224343344	12277	fallback_evaluated_by_x_component_coloring	0	no		11	9	159.368		All_Pairings_0727.tsv
9	1111222233443434	1211132324243344	12357	fallback_evaluated_by_x_component_coloring	0	no		8	7	61.467		All_Pairings_0727.tsv
9	1111222233443434	1211132423234344	12397	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	17	212.908		remaining_unresolved_931_after_splice_fix_results_20260728.tsv
9	1111222233443434	1211132423243344	12399	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	12	18.453		All_Pairings_0727.tsv
9	1111222233443434	1211132432243344	12415	fallback_evaluated_by_x_component_coloring	0	no		3	8	18.826		All_Pairings_0727.tsv
9	1111222233443434	1211132434223344	12428	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.949		All_Pairings_0727.tsv
9	1111222233443434	1211134223234344	12439	fallback_evaluated_by_x_component_coloring	0	no		3	7	12.105		All_Pairings_0727.tsv
9	1111222233443434	1211134223243344	12441	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.664		All_Pairings_0727.tsv
9	1111222233443434	1212113324243344	15159	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	10	28	89.093		All_Pairings_0727.tsv
9	1111222233443434	1212113324423344	15167	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	21	76.369		All_Pairings_0727.tsv
9	1111222233443434	1212113432243344	15217	fallback_evaluated_by_x_component_coloring	0	no		6	7	41.548		All_Pairings_0727.tsv
9	1111222233443434	1212113434223344	15230	fallback_evaluated_by_x_component_coloring	0	no		4	5	13.842		All_Pairings_0727.tsv
9	1111222233443434	1213112224334344	17633	fallback_evaluated_by_x_component_coloring	0	no		12	8	189.594		All_Pairings_0727.tsv
9	1111222233443434	1213112224343344	17635	fallback_evaluated_by_x_component_coloring	0	no		6	7	59.074		All_Pairings_0727.tsv
9	1111222233443434	1213112324243344	17715	fallback_evaluated_by_x_component_coloring	0	no		3	5	11.157		All_Pairings_0727.tsv
9	1111222233443434	1213112324423344	17723	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	8	0.197		All_Pairings_0727.tsv
9	1111222233443434	1213112423234344	17755	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	12	147.064		remaining_unresolved_931_after_splice_fix_results_20260728.tsv
9	1111222233443434	1213112423243344	17757	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	13	7.561		All_Pairings_0727.tsv
9	1111222233443434	1213112432243344	17773	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.782		All_Pairings_0727.tsv
9	1111222233443434	1213112434223344	17786	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.596		All_Pairings_0727.tsv
9	1111222233443434	1213114223234344	17797	fallback_evaluated_by_x_component_coloring	0	no		6	5	27.795		All_Pairings_0727.tsv
9	1111222233443434	1213114223243344	17799	fallback_evaluated_by_x_component_coloring	0	no		4	5	9.094		All_Pairings_0727.tsv
9	1111222233443434	1213121224334344	17843	fallback_evaluated_by_x_component_coloring	0	no		6	8	81.251		All_Pairings_0727.tsv
9	1111222233443434	1213121224343344	17845	fallback_evaluated_by_x_component_coloring	0	no		3	6	14.942		All_Pairings_0727.tsv
9	1111222233443434	1213121324243344	17925	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	10	9.802		All_Pairings_0727.tsv
9	1111222233443434	1213121324423344	17933	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.512		All_Pairings_0727.tsv
9	1111222233443434	1213121423234344	17965	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	9	7.743		All_Pairings_0727.tsv
9	1111222233443434	1213121423243344	17967	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.457		All_Pairings_0727.tsv
9	1111222233443434	1213121432243344	17983	fallback_evaluated_by_x_component_coloring	0	no		5	8	31.582		All_Pairings_0727.tsv
9	1111222233443434	1213121434223344	17996	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	9	8.385		All_Pairings_0727.tsv
9	1111222233443434	1213122314243344	18093	fallback_evaluated_by_x_component_coloring	0	no		3	5	10.150		All_Pairings_0727.tsv
9	1111222233443434	1213122413234344	18167	fallback_evaluated_by_x_component_coloring	0	no		3	5	10.188		All_Pairings_0727.tsv
9	1111222233443434	1213122413243344	18169	fallback_evaluated_by_x_component_coloring	0	no		9	8	112.409		All_Pairings_0727.tsv
9	1111222233443434	1213122413324344	18172	fallback_evaluated_by_x_component_coloring	0	no		15	8	212.216		All_Pairings_0727.tsv
9	1111222233443434	1213122433124344	18199	fallback_evaluated_by_x_component_coloring	0	no		6	5	36.856		All_Pairings_0727.tsv
9	1111222233443434	1213122434123344	18208	fallback_evaluated_by_x_component_coloring	0	no		3	4	6.829		All_Pairings_0727.tsv
9	1111222233443434	1213123214243344	18295	fallback_evaluated_by_x_component_coloring	0	no		4	5	13.016		All_Pairings_0727.tsv
9	1111222233443434	1213123412243344	18366	fallback_evaluated_by_x_component_coloring	0	no		2	4	5.321		All_Pairings_0727.tsv
9	1111222233443434	1213123414223344	18379	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.423		All_Pairings_0727.tsv
9	1111222233443434	1213123424123344	18410	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.332		All_Pairings_0727.tsv
9	1111222233443434	1213123442123344	18424	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.132		All_Pairings_0727.tsv
9	1111222233443434	1213124213234344	18481	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.359		All_Pairings_0727.tsv
9	1111222233443434	1213124213243344	18483	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	10	7.882		All_Pairings_0727.tsv
9	1111222233443434	1213124312243344	18534	fallback_evaluated_by_x_component_coloring	0	no		3	6	11.064		All_Pairings_0727.tsv
9	1111222233443434	1213124323124344	18569	fallback_evaluated_by_x_component_coloring	0	no		3	3	3.412		All_Pairings_0727.tsv
9	1111222233443434	1213124324123344	18578	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.323		All_Pairings_0727.tsv
9	1111222233443434	1213211224334344	18821	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.182		All_Pairings_0727.tsv
9	1111222233443434	1213211224343344	18823	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.904		All_Pairings_0727.tsv
9	1111222233443434	1213211324243344	18903	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	11	9.720		All_Pairings_0727.tsv
9	1111222233443434	1213211324423344	18911	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.797		All_Pairings_0727.tsv
9	1111222233443434	1213211423234344	18943	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.184		All_Pairings_0727.tsv
9	1111222233443434	1213211423243344	18945	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.119		All_Pairings_0727.tsv
9	1111222233443434	1213211423324344	18948	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.314		All_Pairings_0727.tsv
9	1111222233443434	1213211432234344	18959	fallback_evaluated_by_x_component_coloring	0	no		6	5	22.403		All_Pairings_0727.tsv
9	1111222233443434	1213211432243344	18961	fallback_evaluated_by_x_component_coloring	0	no		17	10	335.064		All_Pairings_0727.tsv
9	1111222233443434	1213211434223344	18974	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	14	23	256.477		all_unresolved_1004_recomputed_current_roundrobin_20260728.tsv
9	1111222233443434	1213212314243344	19071	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.097		All_Pairings_0727.tsv
9	1111222233443434	1213212413234344	19145	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.885		All_Pairings_0727.tsv
9	1111222233443434	1213212413243344	19147	fallback_evaluated_by_x_component_coloring	0	no		3	5	8.262		All_Pairings_0727.tsv
9	1111222233443434	1213212413324344	19150	fallback_evaluated_by_x_component_coloring	0	no		5	6	20.993		All_Pairings_0727.tsv
9	1111222233443434	1213212433124344	19177	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.970		All_Pairings_0727.tsv
9	1111222233443434	1213212434123344	19186	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.337		All_Pairings_0727.tsv
9	1111222233443434	1213213214243344	19273	fallback_evaluated_by_x_component_coloring	0	no		4	6	15.328		All_Pairings_0727.tsv
9	1111222233443434	1213213412243344	19344	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.465		All_Pairings_0727.tsv
9	1111222233443434	1213213414223344	19357	fallback_evaluated_by_x_component_coloring	0	no		5	5	23.008		All_Pairings_0727.tsv
9	1111222233443434	1213213424123344	19388	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.011		All_Pairings_0727.tsv
9	1111222233443434	1213213442123344	19402	fallback_evaluated_by_x_component_coloring	0	no		3	3	2.737		All_Pairings_0727.tsv
9	1111222233443434	1213214213234344	19459	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.989		All_Pairings_0727.tsv
9	1111222233443434	1213214213243344	19461	fallback_evaluated_by_x_component_coloring	0	no		4	4	10.110		All_Pairings_0727.tsv
9	1111222233443434	1213214312234344	19510	fallback_evaluated_by_x_component_coloring	0	no		4	4	10.624		All_Pairings_0727.tsv
9	1111222233443434	1213214312243344	19512	fallback_evaluated_by_x_component_coloring	0	no		12	8	161.603		All_Pairings_0727.tsv
9	1111222233443434	1213214323124344	19547	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.763		All_Pairings_0727.tsv
9	1111222233443434	1213214324123344	19556	fallback_evaluated_by_x_component_coloring	0	no		6	5	32.272		All_Pairings_0727.tsv
9	1111222233443434	1231112224334344	20603	fallback_evaluated_by_x_component_coloring	0	no		4	6	13.873		All_Pairings_0727.tsv
9	1111222233443434	1231112224343344	20605	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.012		All_Pairings_0727.tsv
9	1111222233443434	1231112324243344	20685	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.026		All_Pairings_0727.tsv
9	1111222233443434	1231112324423344	20693	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.283		All_Pairings_0727.tsv
9	1111222233443434	1231112423234344	20725	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.207		All_Pairings_0727.tsv
9	1111222233443434	1231112423243344	20727	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.387		All_Pairings_0727.tsv
9	1111222233443434	1231112423324344	20730	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.675		All_Pairings_0727.tsv
9	1111222233443434	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	0	no		4	4	5.159		All_Pairings_0727.tsv
9	1111222233443434	1231112432243344	20743	fallback_evaluated_by_x_component_coloring	0	no		5	6	24.649		All_Pairings_0727.tsv
9	1111222233443434	1231112434223344	20756	fallback_evaluated_by_x_component_coloring	0	no		3	4	5.816		All_Pairings_0727.tsv
9	1111222233443434	1231114223234344	20767	fallback_evaluated_by_x_component_coloring	0	no		10	6	73.350		All_Pairings_0727.tsv
9	1111222233443434	1231114223243344	20769	fallback_evaluated_by_x_component_coloring	0	no		6	5	26.569		All_Pairings_0727.tsv
9	1111222233443434	1231114223324344	20772	fallback_evaluated_by_x_component_coloring	0	no		4	5	7.420		All_Pairings_0727.tsv
9	1111222233443434	1231121224334344	20813	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.526		All_Pairings_0727.tsv
9	1111222233443434	1231121224343344	20815	fallback_evaluated_by_x_component_coloring	0	no		1	6	5.570		All_Pairings_0727.tsv
9	1111222233443434	1231121324243344	20895	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	1.891		All_Pairings_0727.tsv
9	1111222233443434	1231121324423344	20903	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.322		All_Pairings_0727.tsv
9	1111222233443434	1231121423234344	20935	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.714		All_Pairings_0727.tsv
9	1111222233443434	1231121423243344	20937	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.271		All_Pairings_0727.tsv
9	1111222233443434	1231121423324344	20940	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.947		All_Pairings_0727.tsv
9	1111222233443434	1231121432234344	20951	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.114		All_Pairings_0727.tsv
9	1111222233443434	1231121432243344	20953	fallback_evaluated_by_x_component_coloring	0	no		9	9	96.466		All_Pairings_0727.tsv
9	1111222233443434	1231121434223344	20966	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	9	11	148.785		remaining_unresolved_931_after_splice_fix_results_20260728.tsv
9	1111222233443434	1231122314243344	21063	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.051		All_Pairings_0727.tsv
9	1111222233443434	1231122413234344	21137	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.096		All_Pairings_0727.tsv
9	1111222233443434	1231122413243344	21139	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.956		All_Pairings_0727.tsv
9	1111222233443434	1231122413324344	21142	fallback_evaluated_by_x_component_coloring	0	no		5	6	21.602		All_Pairings_0727.tsv
9	1111222233443434	1231122433124344	21169	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.891		All_Pairings_0727.tsv
9	1111222233443434	1231122434123344	21178	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.331		All_Pairings_0727.tsv
9	1111222233443434	1231123214243344	21265	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.951		All_Pairings_0727.tsv
9	1111222233443434	1231123412243344	21336	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.890		All_Pairings_0727.tsv
9	1111222233443434	1231123414223344	21349	fallback_evaluated_by_x_component_coloring	0	no		3	3	4.139		All_Pairings_0727.tsv
9	1111222233443434	1231123424123344	21380	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.139		All_Pairings_0727.tsv
9	1111222233443434	1231123442123344	21394	fallback_evaluated_by_x_component_coloring	0	no		2	1	0.281		All_Pairings_0727.tsv
9	1111222233443434	1231124213234344	21451	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.315		All_Pairings_0727.tsv
9	1111222233443434	1231124213243344	21453	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.359		All_Pairings_0727.tsv
9	1111222233443434	1231124312234344	21502	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.928		All_Pairings_0727.tsv
9	1111222233443434	1231124312243344	21504	fallback_evaluated_by_x_component_coloring	0	no		5	8	36.790		All_Pairings_0727.tsv
9	1111222233443434	1231124323124344	21539	fallback_evaluated_by_x_component_coloring	-1	no		2	4	6.086		All_Pairings_0727.tsv
9	1111222233443434	1231124324123344	21548	fallback_evaluated_by_x_component_coloring	0	no		3	3	3.271		All_Pairings_0727.tsv
9	1111222233443434	1231141223234344	21577	fallback_evaluated_by_x_component_coloring	0	no		5	6	24.158		All_Pairings_0727.tsv
9	1111222233443434	1231141223243344	21579	fallback_evaluated_by_x_component_coloring	0	no		3	5	10.099		All_Pairings_0727.tsv
9	1111222233443434	1231141223324344	21582	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.594		All_Pairings_0727.tsv
9	1111222233443434	1231142213234344	21661	fallback_evaluated_by_x_component_coloring	0	no		3	4	7.101		All_Pairings_0727.tsv
9	1111222233443434	1231142213243344	21663	fallback_evaluated_by_x_component_coloring	0	no		6	5	34.789		All_Pairings_0727.tsv
