w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
394	1111232423344234	1231112243323444	20652	fallback_evaluated_by_x_component_coloring	0	no		1	8	6.711	
410	1111232432344234	1213214123323444	19421	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.746	
409	1111232432342434	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.939	
436	1111234223344234	1213211243323444	18870	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.836	
444	1111234232234434	1213211422333444	18937	fallback_proved_zero	0	no		0	4	1.556	
555	1112123223443434	1122311432243344	7873	fallback_evaluated_by_x_component_coloring	0	no		1	9	12.265	
603	1112123243234434	1122331412432344	8650	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.102	
634	1112123323442434	1122311344223344	7844	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.460	
654	1112123342234434	1122311324432344	7825	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.353	
735	1112132232434434	1231211224333444	21790	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.484	
750	1112132234234434	1122311432432344	7883	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.951	
791	1112132322434434	1122331142243344	8529	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.603	
806	1112132324234434	1122313142432344	8155	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.314	
822	1112132342234434	1122314312432344	8434	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.908	
872	1112132432344234	1231421123323444	23321	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.435	
906	1112134232234434	1122311432432344	7883	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.255	
1606	1112231422343344	1231214123323444	22391	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.360	
1610	1112231423234434	1231213142432344	22213	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.550	
1690	1112232134423434	1211312432243344	13945	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.966	
1877	1112233123442344	1231112432234434	20742	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.823	
2009	1112233412234434	1231112243432344	20660	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.376	
2251	1112312223434434	1122131432243344	7105	fallback_evaluated_by_x_component_coloring	0	no		1	9	10.898	
2280	1112312234234434	1211132432432344	12425	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.245	
2265	1112312232434434	1122131324243344	7047	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	19	15.548	
2336	1112312324234434	1211132243432344	12332	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.312	
2352	1112312342234434	1231142212333444	21655	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.380	
2436	1112314232234434	1122133412432344	7498	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.617	
2496	1112321234342344	1231124321324434	21529	fallback_evaluated_by_x_component_coloring	-1	no		1	6	3.066	
2575	1112321342434234	1231124312233444	21501	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.027	
2573	1112321342432344	1211123323244434	12179	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.415	
2884	1112323142344234	1231121423323444	20939	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.458	
2946	1112323234412344	1211132322344434	12338	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.471	
3149	1112324234312344	1211132322344434	12338	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.515	
3367	1112342312243434	1231112243324344	20653	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.473	
92	1111223223443344	1123211432234434	10380	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.692	
93	1111223223443434	1122131432243344	7105	fallback_evaluated_by_x_component_coloring	0	no		2	8	13.104	
135	1111223242334344	1123211324432434	10334	fallback_evaluated_by_x_component_coloring	0	no		4	9	36.994	
158	1111223322344434	1122131324432344	7057	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.670	
157	1111223322344344	1112221343324434	1252	fallback_evaluated_by_x_component_coloring	0	no		6	7	31.062	
172	1111223323442434	1231121243324344	20863	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.188	
176	1111223324234434	1213211432432344	18971	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	11	12.091	
192	1111223342234434	1213122412333444	18161	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.369	
218	1111223423234434	1123231142432344	11047	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.247	
234	1111223432234434	1123231122443344	11006	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.474	
242	1111223432344234	1234121123323444	23783	fallback_evaluated_by_x_component_coloring	-1	no		1	3	0.011	
243	1111223432423344	1112232134432434	1692	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.193	
261	1111232223443434	1213211432234344	18959	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.788	
259	1111232223434434	1122113432243344	6637	fallback_evaluated_by_x_component_coloring	0	no		2	8	11.761	
273	1111232232434434	1213211224333444	18820	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.357	
275	1111232232443434	1122113434223344	6650	fallback_evaluated_by_x_component_coloring	0	no		4	6	11.638	
288	1111232234234434	1123211432432344	10391	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.277	
289	1111232234243344	1213211432423434	18970	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	12	4.656	
290	1111232234243434	1213211432423344	18969	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	14	7.870	
297	1111232234423344	1123214321432434	10964	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.715	
298	1111232234423434	1231114222343344	20764	fallback_evaluated_by_x_component_coloring	1	no		2	6	6.058	
301	1111232234434234	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.885	
299	1111232234432344	1122113322344434	6560	fallback_evaluated_by_x_component_coloring	0	no		2	8	11.996	
329	1111232322434434	1231112224333444	20602	fallback_evaluated_by_x_component_coloring	0	no		2	8	13.360	
340	1111232323442434	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.872	
344	1111232324234434	1213214321432344	19543	fallback_evaluated_by_x_component_coloring	0	no		1	8	9.467	
325	1111232322344344	1122113324423434	6588	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	22	62.981	
360	1111232342234434	1123213212443344	10678	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.131	
407	1111232432324434	1231112234432344	20639	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.428	
428	1111234223234434	1123211342432344	10349	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.725	
437	1111234223423344	1123211344232434	10355	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.526	
435	1111234223342434	1123211344223344	10352	fallback_evaluated_by_x_component_coloring	0	no		1	8	6.707	
444	1111234232234434	1234111222333444	23563	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.897	
453	1111234232423344	1123211324432434	10334	fallback_evaluated_by_x_component_coloring	0	no		4	6	9.948	
517	1112122334324434	1122331142432344	8539	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.443	
555	1112123223443434	1122311342243344	7831	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	4.599	
654	1112123342234434	1122331214432344	8579	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.804	
683	1112123423323444	1121322133444234	5625	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.351	
750	1112132234234434	1122313421432344	8287	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.297	
751	1112132234243344	1231112432323444	20745	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.208	
735	1112132232434434	1231114223233444	20766	fallback_evaluated_by_x_component_coloring	0	no		5	7	22.275	
757	1112132234342434	1231112432324344	20746	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.888	
791	1112132322434434	1231421132233444	23332	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.909	
806	1112132324234434	1122313241432344	8231	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.654	
822	1112132342234434	1122334112432344	8720	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.365	
845	1112132422343434	1122331124423344	8521	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.345	
848	1112132423234434	1122331142432344	8539	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.540	
853	1112132423324434	1122331142432344	8539	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.494	
872	1112132432344234	1231214123323444	22391	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.317	
906	1112134232234434	1122331214432344	8579	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.785	
1039	1112213233442344	1211132432234434	12414	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.430	
1444	1112223431234434	1231231124432344	22581	fallback_evaluated_by_x_component_coloring	-1	no		1	5	1.237	
1690	1112232134423434	1211312322443344	13872	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.298	
1906	1112233142344234	1231112423323444	20729	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.103	
1889	1112233124342434	1231112432324344	20746	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.762	
2011	1112233412243434	1231112243324344	20653	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.528	
2251	1112312223434434	1231121432243344	20953	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.070	
2280	1112312234234434	1231121422333444	20929	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.802	
2265	1112312232434434	1122131324432344	7057	fallback_evaluated_by_x_component_coloring	0	no		2	7	10.185	
2336	1112312324234434	1231122142333444	21020	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.702	
2436	1112314232234434	1211132423432344	12409	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.294	
2524	1112321243434234	1231124312233444	21501	fallback_evaluated_by_x_component_coloring	1	no		1	5	1.039	
93	1111223223443434	1231121432243344	20953	fallback_evaluated_by_x_component_coloring	-1	no		3	9	26.008	
133	1111223234434234	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		3	6	7.729	
157	1111223322344344	1231121224333444	20812	fallback_evaluated_by_x_component_coloring	0	no		4	6	13.290	
158	1111223322344434	1122131344223344	7076	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.760	
176	1111223324234434	1123211432432344	10391	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.966	
192	1111223342234434	1213211324432344	18913	fallback_evaluated_by_x_component_coloring	0	no		4	6	9.958	
200	1111223342344234	1231121423323444	20939	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.465	
233	1111223432234344	1112232134432434	1692	fallback_evaluated_by_x_component_coloring	0	no		3	6	6.544	
234	1111223432234434	1122133124432344	7371	fallback_evaluated_by_x_component_coloring	0	no		4	6	16.139	
259	1111232223434434	1231112432243344	20743	fallback_evaluated_by_x_component_coloring	0	no		3	6	9.202	
261	1111232223443434	1231112432243344	20743	fallback_evaluated_by_x_component_coloring	-1	no		3	6	9.346	
273	1111232232434434	1213211432233444	18958	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.368	
275	1111232232443434	1231114223234344	20767	fallback_evaluated_by_x_component_coloring	1	no		3	7	16.707	
289	1111232234243344	1123211432423434	10390	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.666	
290	1111232234243434	1123211432423344	10389	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	11	3.184	
288	1111232234234434	1213211422333444	18937	fallback_evaluated_by_x_component_coloring	0	no		1	8	7.971	
294	1111232234342344	1231112432324434	20747	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.262	
295	1111232234342434	1231112432324344	20746	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.363	
301	1111232234434234	1213212431233444	19160	fallback_proved_zero	0	no		0	4	0.182	
92	1111223223443344	1213122143324434	18062	fallback_evaluated_by_x_component_coloring	0	no		14	16	385.847	
298	1111232234423434	1231112432243344	20743	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.482	
297	1111232234423344	1213112432233444	17770	fallback_evaluated_by_x_component_coloring	0	no		4	6	9.626	
299	1111232234432344	1213211432234434	18960	fallback_evaluated_by_x_component_coloring	0	no		2	10	20.073	
321	1111232243432434	1123213414223344	10777	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.785	
325	1111232322344344	1123212143324434	10460	fallback_evaluated_by_x_component_coloring	0	no		4	6	9.216	
339	1111232323442344	1231114232234434	20784	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.263	
344	1111232324234434	1123214321432344	10963	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.191	
329	1111232322434434	1231114223233444	20766	fallback_evaluated_by_x_component_coloring	0	no		3	10	30.509	
360	1111232342234434	1213114222333444	17791	fallback_evaluated_by_x_component_coloring	0	no		2	9	13.834	
407	1111232432324434	1123213124432344	10647	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.895	
398	1111232423432434	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.788	
428	1111234223234434	1213211342432344	18929	fallback_proved_zero	0	no		0	4	0.476	
414	1111232432432434	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	0	no		4	6	9.893	
444	1111234232234434	1213211324432344	18913	fallback_proved_zero	0	no		0	4	1.257	
447	1111234232323444	1123211324344234	10330	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.604	
553	1112123223434434	1122311344232344	7846	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.396	
555	1112123223443434	1231211243324344	21841	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.625	
560	1112123224343434	1122311344223344	7844	fallback_evaluated_by_x_component_coloring	0	no		1	8	6.093	
652	1112123342233444	1121322313444234	5681	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.810	
654	1112123342234434	1211322314432344	14275	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.337	
657	1112123342323444	1121322314344234	5692	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.922	
659	1112123342324434	1231211324432344	21883	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.330	
685	1112123423324434	1122331142432344	8539	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.375	
701	1112123432324434	1122331124432344	8523	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.205	
750	1112132234234434	1122331421432344	8671	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.090	
751	1112132234243344	1231112432324434	20747	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.882	
735	1112132232434434	1211312423233444	13926	fallback_partial		yes	WARNING: 3-strand relation used	7	17	42.697	
791	1112132322434434	1122313124243344	8129	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	15	11.815	
806	1112132324234434	1122314132432344	8357	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.070	
822	1112132342234434	1231213214432344	22253	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.694	
906	1112134232234434	1122331412432344	8650	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.044	
907	1112134232243344	1231211423323444	21917	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.830	
1052	1112213234344234	1231121432323444	20955	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.416	
1127	1112213342432344	1211233213244434	13479	fallback_evaluated_by_x_component_coloring	0	no		4	6	10.997	
1166	1112213432344234	1231241123323444	22859	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.278	
1408	1112223343412344	1211233213244434	13479	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.549	
1690	1112232134423434	1211213432243344	12709	fallback_evaluated_by_x_component_coloring	0	no		3	6	9.037	
1877	1112233123442344	1211312432234434	13944	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.220	
1876	1112233123424434	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		1	8	5.320	
1890	1112233124344234	1231112432323444	20745	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.908	
1968	1112233234412344	1211312322344434	13868	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.192	
