w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
297	1111232234423344	1213211432243434	18962	fallback_evaluated_by_x_component_coloring	0	no		4	10	48.285	
299	1111232234432344	1112221333244434	1217	fallback_evaluated_by_x_component_coloring	0	no		4	11	29.030	
281	1111232233424344	1112221333244434	1217	fallback_evaluated_by_x_component_coloring	0	no		12	11	193.696	
305	1111232242343344	1213112224333444	17632	fallback_evaluated_by_x_component_coloring	0	no		6	8	38.968	
306	1111232242343434	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	26	52.741	
278	1111232233244344	1112221333424434	1220	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	16	28	241.677	
308	1111232243234344	1122113322443434	6565	fallback_evaluated_by_x_component_coloring	0	no		6	10	50.760	
211	1111223422333444	1213122143324434	18062	fallback_evaluated_by_x_component_coloring	0	no		18	19	565.850	
309	1111232243234434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		6	11	52.476	
304	1111232242334434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	10	28	83.112	
317	1111232243344234	1231114222333444	20761	fallback_evaluated_by_x_component_coloring	0	no		3	9	20.218	
315	1111232243342344	1112221333424434	1220	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	21	43.158	
319	1111232243423434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	34	58.604	
320	1111232243432344	1112221333244434	1217	fallback_evaluated_by_x_component_coloring	0	no		5	12	51.490	
322	1111232243434234	1213112224333444	17632	fallback_proved_zero	0	no		0	4	5.235	
312	1111232243323444	1112221333244434	1217	fallback_evaluated_by_x_component_coloring	0	no		10	10	104.087	
318	1111232243423344	1213211432243434	18962	fallback_evaluated_by_x_component_coloring	0	no		5	11	83.867	
311	1111232243243434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		8	12	113.818	
321	1111232243432434	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	28	45.107	
325	1111232322344344	1213112224333444	17632	fallback_evaluated_by_x_component_coloring	0	no		6	9	52.995	
324	1111232322343444	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	22	63.678	
271	1111232232433444	1112221333244434	1217	fallback_evaluated_by_x_component_coloring	0	no		20	12	440.525	
303	1111232242334344	1213112224333444	17632	fallback_evaluated_by_x_component_coloring	0	no		12	10	235.112	
316	1111232243342434	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	14	31	359.738	
337	1111232323424344	1122113233244434	6513	fallback_evaluated_by_x_component_coloring	0	no		4	8	20.715	
329	1111232322434434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	30	79.927	
339	1111232323442344	1213212143324434	19040	fallback_evaluated_by_x_component_coloring	0	no		3	8	14.895	
336	1111232323423444	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	24	57.162	
341	1111232323444234	1213112243233444	17677	fallback_proved_zero	0	no		0	4	0.498	
340	1111232323442434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.196	
331	1111232322443434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	10	28	81.606	
338	1111232323424434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	26	50.124	
343	1111232324234344	1122113322443434	6565	fallback_evaluated_by_x_component_coloring	0	no		4	10	27.357	
344	1111232324234434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		4	11	29.621	
277	1111232233243444	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		18	16	567.089	
328	1111232322434344	1213112224333444	17632	fallback_evaluated_by_x_component_coloring	0	no		12	12	266.662	
348	1111232324324344	1122113322344434	6560	fallback_evaluated_by_x_component_coloring	0	no		8	7	63.458	
346	1111232324243434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		8	12	115.363	
302	1111232242333444	1112221333244434	1217	fallback_evaluated_by_x_component_coloring	0	no		20	12	456.018	
352	1111232324344234	1231114222333444	20761	fallback_evaluated_by_x_component_coloring	0	no		2	9	14.404	
353	1111232324423344	1231114222343434	20765	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.687	
351	1111232324342434	1122113342423344	6603	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	24	29.249	
334	1111232323244344	1122113322443434	6565	fallback_evaluated_by_x_component_coloring	0	no		16	9	266.906	
347	1111232324323444	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		12	11	175.503	
357	1111232324434234	1231114222333444	20761	fallback_evaluated_by_x_component_coloring	0	no		2	9	16.235	
350	1111232324342344	1122113322434434	6563	fallback_evaluated_by_x_component_coloring	0	no		8	10	109.423	
354	1111232324423434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		8	11	87.882	
349	1111232324324434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		8	12	112.479	
359	1111232342234344	1122113322443434	6565	fallback_evaluated_by_x_component_coloring	0	no		4	11	38.814	
345	1111232324243344	1122113322443434	6565	fallback_evaluated_by_x_component_coloring	0	no		16	9	265.473	
363	1111232342323444	1122113323244434	6569	fallback_evaluated_by_x_component_coloring	0	no		4	8	18.301	
307	1111232243233444	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		18	16	561.579	
366	1111232342342344	1122113324324434	6583	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	14	10.105	
310	1111232243243344	1122113322443434	6565	fallback_evaluated_by_x_component_coloring	0	no		18	15	543.762	
360	1111232342234434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		4	12	40.908	
368	1111232342344234	1213112224333444	17632	fallback_proved_zero	0	no		0	4	4.895	
333	1111232323243444	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		16	13	370.982	
367	1111232342342434	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	26	45.098	
364	1111232342324344	1122113324243434	6580	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	33	58.042	
365	1111232342324434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	34	58.090	
373	1111232342434234	1213112224333444	17632	fallback_proved_zero	0	no		0	4	5.209	
355	1111232324432344	1122113322434434	6563	fallback_evaluated_by_x_component_coloring	0	no		12	9	164.157	
327	1111232322433444	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	20	50	465.497	
362	1111232342243434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		8	11	87.566	
370	1111232342423434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	34	53.797	
369	1111232342423344	1122113324243434	6580	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	33	58.223	
371	1111232342432344	1122113324234434	6578	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	32	53.391	
378	1111232344234234	1231114222333444	20761	fallback_evaluated_by_x_component_coloring	0	no		2	10	19.194	
382	1111232422343344	1213212124333444	18988	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.434	
342	1111232324233444	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		16	13	368.409	
380	1111232422334344	1213212124333444	18988	fallback_evaluated_by_x_component_coloring	0	no		4	6	15.190	
383	1111232422343434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.216	
386	1111232423234434	1122113342432344	6605	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	15	7.971	
372	1111232342432434	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	28	42.656	
385	1111232423234344	1112223133442434	1292	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	14	12.618	
387	1111232423243344	1112223133442434	1292	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	14	12.665	
384	1111232423233444	1123213122443344	10622	fallback_evaluated_by_x_component_coloring	0	no		5	7	25.250	
388	1111232423243434	1122113342423344	6603	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	24	29.371	
381	1111232422334434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	26	50.175	
394	1111232423344234	1213112242333444	17672	fallback_proved_zero	0	no		0	4	0.167	
392	1111232423342344	1112223133424434	1290	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	16	16.871	
395	1111232423423344	1112223143342434	1324	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	4.385	
389	1111232423323444	1112223133244434	1287	fallback_evaluated_by_x_component_coloring	0	no		5	10	34.914	
376	1111232344232344	1122113322434434	6563	fallback_evaluated_by_x_component_coloring	0	no		8	9	82.035	
399	1111232423434234	1213112243233444	17677	fallback_proved_zero	0	no		0	4	0.496	
398	1111232423432434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.289	
397	1111232423432344	1112223133244434	1287	fallback_evaluated_by_x_component_coloring	0	no		3	10	22.493	
393	1111232423342434	1122113342423344	6603	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	24	29.237	
408	1111232432342344	1213212143324434	19040	fallback_evaluated_by_x_component_coloring	0	no		2	9	13.106	
396	1111232423423434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	26	45.360	
410	1111232432344234	1213212124333444	18988	fallback_proved_zero	0	no		0	4	0.881	
377	1111232344232434	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	9	36	332.578	
405	1111232432323444	1112223133244434	1287	fallback_evaluated_by_x_component_coloring	0	no		4	11	33.796	
409	1111232432342434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.267	
411	1111232432423344	1112223134342434	1303	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	16	15.995	
415	1111232432434234	1213212124333444	18988	fallback_proved_zero	0	no		0	4	1.200	
407	1111232432324434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	28	45.829	
416	1111232434223344	1112223133442434	1292	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	15	12.678	
418	1111232434232344	1231112243324434	20654	fallback_evaluated_by_x_component_coloring	0	no		1	8	8.558	
413	1111232432432344	1112223133244434	1287	fallback_evaluated_by_x_component_coloring	0	no		4	11	39.577	
420	1111232434234234	1213112242333444	17672	fallback_proved_zero	0	no		0	4	0.170	
412	1111232432423434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	28	42.793	
426	1111234223233444	1112221333424434	1220	fallback_proved_zero	0	no		0	4	4.021	
427	1111234223234344	1112221333442434	1222	fallback_proved_zero	0	no		0	4	2.077	
429	1111234223243344	1112221333442434	1222	fallback_proved_zero	0	no		0	4	2.023	
419	1111232434232434	1122113342423344	6603	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	20	17.130	
428	1111234223234434	1123211322443344	10308	fallback_evaluated_by_x_component_coloring	0	no		2	8	11.364	
431	1111234223323444	1112221333244434	1217	fallback_proved_zero	0	no		0	4	5.441	
414	1111232432432434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		8	6	56.489	
430	1111234223243434	1123211322443344	10308	fallback_evaluated_by_x_component_coloring	0	no		2	9	14.451	
435	1111234223342434	1213211432423344	18969	fallback_proved_zero	0	no		0	4	0.174	
432	1111234223324344	1112221333244434	1217	fallback_proved_zero	0	no		0	4	5.646	
436	1111234223344234	1213211432323444	18963	fallback_proved_zero	0	no		0	4	0.767	
433	1111234223324434	1213211432243344	18961	fallback_proved_zero	0	no		0	4	5.067	
434	1111234223342344	1112221333424434	1220	fallback_proved_zero	0	no		0	4	4.015	
437	1111234223423344	1213211432243434	18962	fallback_proved_zero	0	no		0	4	3.391	
440	1111234223432434	1213211432234344	18959	fallback_proved_zero	0	no		0	4	0.787	
441	1111234223434234	1213211432233444	18958	fallback_proved_zero	0	no		0	4	1.332	
438	1111234223423434	1213211432243344	18961	fallback_proved_zero	0	no		0	4	4.285	
439	1111234223432344	1112221333244434	1217	fallback_proved_zero	0	no		0	4	5.316	
443	1111234232234344	1112221333442434	1222	fallback_proved_zero	0	no		0	4	2.481	
442	1111234232233444	1112221333424434	1220	fallback_proved_zero	0	no		0	4	4.692	
445	1111234232243344	1112221333442434	1222	fallback_proved_zero	0	no		0	4	2.606	
444	1111234232234434	1213211224333444	18820	fallback_evaluated_by_x_component_coloring	-1	no		2	7	8.384	
447	1111234232323444	1112221333244434	1217	fallback_proved_zero	0	no		0	4	5.207	
448	1111234232324344	1112221333244434	1217	fallback_proved_zero	0	no		0	4	5.588	
451	1111234232342434	1213211434223344	18974	fallback_proved_zero	0	no		0	4	0.483	
390	1111232423324344	1112223133244434	1287	fallback_evaluated_by_x_component_coloring	0	no		10	11	155.819	
450	1111234232342344	1112221334324434	1231	fallback_proved_zero	0	no		0	4	2.061	
453	1111234232423344	1112221334342434	1233	fallback_proved_zero	0	no		0	4	0.344	
452	1111234232344234	1213211224333444	18820	fallback_proved_zero	0	no		0	4	1.433	
456	1111234232432434	1213211432234344	18959	fallback_proved_zero	0	no		0	4	1.093	
449	1111234232324434	1213211432243344	18961	fallback_proved_zero	0	no		0	4	4.837	
457	1111234232434234	1213211224333444	18820	fallback_proved_zero	0	no		0	4	1.860	
454	1111234232423434	1213211432243344	18961	fallback_proved_zero	0	no		0	4	4.819	
458	1111234234223344	1112221333442434	1222	fallback_proved_zero	0	no		0	4	2.526	
461	1111234234232434	1213211432423344	18969	fallback_proved_zero	0	no		0	4	0.165	
455	1111234232432344	1112221333244434	1217	fallback_proved_zero	0	no		0	4	5.586	
462	1111234234234234	1213211422333444	18937	fallback_proved_zero	0	no		0	4	1.033	
460	1111234234232344	1213211432324434	18965	fallback_proved_zero	0	no		0	4	1.884	
446	1111234232243434	1123211322443344	10308	fallback_evaluated_by_x_component_coloring	0	no		2	9	15.755	
459	1111234234223434	1213211432243344	18961	fallback_proved_zero	0	no		0	4	5.030	
406	1111232432324344	1112223133244434	1287	fallback_evaluated_by_x_component_coloring	0	no		8	12	124.342	
391	1111232423324434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	7	19	158.592	
417	1111232434223434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	9	36	326.926	
358	1111232342233444	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		16	14	397.965	
375	1111232344223434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		8	22	280.972	
379	1111232422333444	1112223133244434	1287	fallback_evaluated_by_x_component_coloring	0	no		14	13	278.182	
471	1112122233443434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	9	29	77.453	
469	1112122233434434	1122113324243344	6579	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	10	28	84.977	
